submitted,stats.views,stats.version_views,stats.version_unique_views,stats.version_unique_downloads,stats.version_downloads,stats.unique_views,stats.unique_downloads,stats.downloads,revision,recid,id,conceptrecid,updated,state,owners,modified,metadata.title,metadata.resource_type.type,metadata.resource_type.title,metadata.relations.version,metadata.license.id,metadata.doi,metadata.creators,metadata.access_right,links.versions,links.self_iiif_sequence,source,collected_at,CoapplicantIncome,ApplicantIncome,LoanAmount,Credit_History,Property_Area,Loan_ID,Education,Married,Gender,Dependents,Self_Employed,__row_id,auto_label,confidence,reason
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2330.0,2583.0,125.0,1.0,Rural,LP002128,Graduate,Yes,Male,2,No,333,tier_4,0.65,rule_3:2330.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2458.0,2499.0,160.0,1.0,Semiurban,LP002129,Graduate,Yes,Male,0,No,334,tier_4,0.65,rule_3:2458.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,3230.0,3523.0,152.0,0.0,Rural,LP002130,Not Graduate,Yes,Male,0,No,335,tier_4,0.65,rule_3:3230.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,4583.0,6333.0,259.0,1.0,Semiurban,LP002137,Graduate,Yes,Male,0,No,337,tier_4,0.65,rule_3:4583.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,6250.0,2625.0,187.0,1.0,Rural,LP002138,Graduate,Yes,Male,0,No,338,tier_4,0.65,rule_3:6250.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,4167.0,8750.0,308.0,1.0,Rural,LP002140,Graduate,No,Male,0,No,340,tier_4,0.65,rule_3:4167.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,3167.0,8333.0,165.0,1.0,Rural,LP002149,Graduate,Yes,Male,2,No,345,tier_4,0.65,rule_3:3167.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,3167.0,5167.0,200.0,1.0,Semiurban,LP002160,Graduate,Yes,Male,3+,No,348,tier_4,0.65,rule_3:3167.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,3667.0,5000.0,236.0,1.0,Semiurban,LP002170,Graduate,Yes,Male,2,No,350,tier_4,0.65,rule_3:3667.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2333.0,4750.0,130.0,1.0,Urban,LP002175,Graduate,Yes,Male,0,No,351,tier_4,0.65,rule_3:2333.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,3033.0,3013.0,95.0,1.0,Urban,LP002178,Graduate,Yes,Male,0,No,352,tier_4,0.65,rule_3:3033.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,4996.0,8750.0,130.0,1.0,Rural,LP002219,Graduate,Yes,Male,3+,No,363,tier_4,0.65,rule_3:4996.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2500.0,3333.0,128.0,1.0,Semiurban,LP002226,Graduate,Yes,Male,0,No,367,tier_4,0.65,rule_3:2500.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,4232.0,5941.0,296.0,1.0,Semiurban,LP002229,Graduate,No,Male,0,No,368,tier_4,0.65,rule_3:4232.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,3136.0,3010.0,126.5,0.0,Urban,LP002243,Not Graduate,Yes,Male,0,No,374,tier_4,0.65,rule_3:3136.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2417.0,2333.0,136.0,1.0,Urban,LP002244,Graduate,Yes,Male,0,No,375,tier_4,0.65,rule_3:2417.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2400.0,2167.0,115.0,1.0,Urban,LP002308,Not Graduate,Yes,Male,0,No,392,tier_4,0.65,rule_3:2400.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,3237.0,2149.0,178.0,0.0,Semiurban,LP002335,Not Graduate,Yes,Female,0,No,399,tier_4,0.65,rule_3:3237.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2773.0,1025.0,112.0,1.0,Rural,LP002345,Graduate,Yes,Male,0,No,402,tier_4,0.65,rule_3:2773.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,4300.0,2666.0,121.0,1.0,Rural,LP002366,Graduate,Yes,Male,0,No,409,tier_4,0.65,rule_3:4300.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2340.0,2425.0,143.0,1.0,Semiurban,LP002387,Graduate,Yes,Male,0,No,416,tier_4,0.65,rule_3:2340.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,5064.0,3660.0,187.0,1.0,Semiurban,LP002408,Graduate,No,Male,0,No,423,tier_4,0.65,rule_3:5064.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,8333.0,7333.0,175.0,1.0,Rural,LP002424,Graduate,Yes,Male,0,No,426,tier_4,0.65,rule_3:8333.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2466.0,2483.0,90.0,0.0,Rural,LP002449,Graduate,Yes,Male,0,No,435,tier_4,0.65,rule_3:2466.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2569.0,3708.0,173.0,1.0,Urban,LP002467,Graduate,Yes,Male,0,No,439,tier_4,0.65,rule_3:2569.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,4083.0,2083.0,160.0,1.0,Semiurban,LP002478,Graduate,Yes,Male,0,Yes,442,tier_4,0.65,rule_3:4083.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2917.0,210.0,98.0,1.0,Semiurban,LP002502,Not Graduate,Yes,Female,2,No,450,tier_4,0.65,rule_3:2917.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,2451.0,4333.0,110.0,1.0,Urban,LP002505,Graduate,Yes,Male,0,No,451,tier_4,0.65,rule_3:2451.0 >= 2250.0
True,100.0,103.0,101.0,53.0,54.0,101.0,53.0,54.0,8.0,3233661.0,3233661.0,3233660.0,2024-07-22T22:44:27.990145+00:00,done,[{'id': '67269'}],2024-07-22T22:44:27.990145+00:00,Basel II Sermaye Yeterliliği Düzenlemesinin AB İpotekli Konut Finansman (Mortgage) Piyasalarına Etkisi: Karşılaştırmalı Bir İnceleme,publication,Journal article,"[{'index': 0, 'is_last': True, 'parent': {'pid_type': 'recid', 'pid_value': '3233660'}}]",cc-by-4.0,10.5281/zenodo.3233661,"[{'name': 'Aksoy, Tamer', 'affiliation': None, 'orcid': '0000-0001-6483-4547'}]",open,https://zenodo.org/api/records/3233661/versions,https://zenodo.org/api/iiif/record:3233661/sequence/default,hf:LoanApprovalPrediction,2026-03-29_00-43,4648.0,5532.0,162.0,1.0,Rural,LP002524,Graduate,No,Male,2,No,456,tier_4,0.65,rule_3:4648.0 >= 2250.0
